audio_id,question_id,wpm,pause_count,speech_duration,word_count,average_pause,silence_ratio,long_pause_count,filler_count,repetition_count,hesitation_label
AUD_3019,Spontaneous,118,12,75.65,146,,,,,,Medium
AUD_3020,Spontaneous,106,4,23.13,152,,,,,,Medium
AUD_3021,Reading,146,12,48.75,50,,,,,,Medium
AUD_3022,Reading,160,6,42.28,94,,,,,,Medium
AUD_3023,Reading,136,2,29.88,113,,,,,,High
AUD_3024,Reading,162,7,46.52,184,,,,,,High
AUD_3025,Reading,91,12,67.1,119,,,,,,Medium
AUD_3026,Spontaneous,164,3,45.32,124,,,,,,High
AUD_3027,Spontaneous,106,13,60.6,122,,,,,,High
AUD_3028,Reading,131,4,61.5,199,,,,,,Medium
AUD_3029,Reading,130,12,61.1,122,,,,,,High
AUD_3030,Reading,169,2,57.07,104,,,,,,High
AUD_3031,Spontaneous,177,12,28.19,95,,,,,,Medium
AUD_3032,Reading,113,7,35.29,146,,,,,,Medium
AUD_3033,Reading,96,6,76.0,186,,,,,,High
AUD_3034,Spontaneous,149,11,55.17,64,,,,,,High
AUD_3035,Spontaneous,135,3,69.43,196,,,,,,High
AUD_3036,Reading,141,12,59.89,193,,,,,,High
AUD_3037,Reading,94,9,22.71,74,,,,,,High
AUD_3038,Reading,160,10,75.73,148,,,,,,High
AUD_3039,Reading,111,4,24.5,126,,,,,,High
AUD_3040,Spontaneous,120,13,86.02,56,,,,,,High
AUD_3041,Spontaneous,111,7,35.08,83,,,,,,High
AUD_3042,Reading,175,7,55.87,107,,,,,,Medium
AUD_3043,Spontaneous,105,11,24.45,127,,,,,,Medium
AUD_3044,Reading,156,7,82.65,72,,,,,,Medium
AUD_3045,Spontaneous,112,9,88.6,194,,,,,,High
AUD_3046,Reading,128,13,30.24,190,,,,,,Medium
AUD_3047,Reading,180,6,40.71,171,,,,,,Medium
AUD_3048,Spontaneous,99,11,21.11,76,,,,,,High
AUD_3049,Spontaneous,169,11,75.09,115,,,,,,High
AUD_3050,Spontaneous,175,14,41.8,150,,,,,,Medium
AUD_3051,Spontaneous,153,9,61.22,181,,,,,,Medium
AUD_3052,Spontaneous,91,13,22.75,143,,,,,,Medium
AUD_3053,Reading,164,4,70.08,116,,,,,,High
AUD_3054,Reading,169,8,57.06,191,,,,,,Medium
AUD_3055,Spontaneous,178,2,70.75,60,,,,,,High
AUD_3056,Reading,166,5,75.27,89,,,,,,Medium
AUD_3057,Reading,130,6,26.25,180,,,,,,Medium
AUD_3058,Reading,152,8,60.47,50,,,,,,High
AUD_3059,Reading,134,7,65.5,58,,,,,,Low
AUD_3060,Spontaneous,122,14,56.17,161,,,,,,Medium
AUD_3061,Reading,146,7,32.77,122,,,,,,Medium
AUD_3062,Reading,159,14,75.69,173,,,,,,Medium
AUD_3063,Reading,147,3,89.82,125,,,,,,Low
AUD_3064,Reading,164,12,87.85,178,,,,,,High
AUD_3065,Spontaneous,106,3,74.43,193,,,,,,High
AUD_3066,Reading,124,3,49.27,143,,,,,,Medium
AUD_3067,Reading,118,11,43.61,121,,,,,,Medium
AUD_3068,Reading,107,14,24.8,95,,,,,,High
AUD_3069,Spontaneous,130,13,49.14,187,,,,,,Medium
AUD_3070,Spontaneous,175,9,30.92,151,,,,,,High
AUD_3071,Reading,138,8,37.8,90,,,,,,Medium
AUD_3072,Reading,116,2,82.43,71,,,,,,High
AUD_3073,Spontaneous,122,10,87.8,193,,,,,,Medium
AUD_3074,Reading,145,12,86.4,132,,,,,,High
AUD_3075,Spontaneous,122,12,33.53,124,,,,,,High
AUD_3076,Reading,138,9,83.06,63,,,,,,Medium
AUD_3077,Reading,115,14,29.91,197,,,,,,High
AUD_3078,Spontaneous,121,10,55.54,182,,,,,,Medium
AUD_3079,Reading,154,5,65.06,60,,,,,,Medium
AUD_3080,Reading,143,6,52.37,96,,,,,,High
AUD_3081,Reading,98,12,86.63,59,,,,,,High
AUD_3082,Spontaneous,178,6,43.32,110,,,,,,High
AUD_3083,Spontaneous,94,12,56.92,160,,,,,,High
AUD_3084,Reading,97,10,25.28,94,,,,,,High
AUD_3085,Reading,153,9,79.66,96,,,,,,Medium
AUD_3086,Reading,154,14,48.94,167,,,,,,High
AUD_3087,Reading,92,11,69.04,190,,,,,,Medium
AUD_3088,Spontaneous,148,7,67.76,72,,,,,,Medium
AUD_3089,Spontaneous,93,12,67.34,85,,,,,,High
AUD_3090,Spontaneous,176,11,55.49,125,,,,,,Medium
AUD_3091,Reading,153,12,39.43,158,,,,,,High
AUD_3092,Reading,107,11,63.76,133,,,,,,Medium
AUD_3093,Spontaneous,104,2,87.33,129,,,,,,High
AUD_3094,Reading,141,8,78.38,63,,,,,,Medium
AUD_3095,Reading,147,10,27.61,115,,,,,,High
AUD_3096,Spontaneous,165,13,21.62,65,,,,,,Medium
AUD_3097,Reading,171,5,54.93,92,,,,,,High
AUD_3098,Spontaneous,125,5,74.31,151,,,,,,High
AUD_3099,Reading,166,6,41.97,162,,,,,,High
AUD_3100,Reading,139,9,69.09,58,,,,,,High
AUD_3101,Reading,132,12,85.23,198,,,,,,High
AUD_3102,Reading,153,6,52.13,131,,,,,,Medium
AUD_3103,Reading,99,5,37.09,159,,,,,,Medium
AUD_3104,Spontaneous,114,9,84.24,147,,,,,,Medium
AUD_3105,Spontaneous,164,12,53.06,133,,,,,,High
AUD_3106,Reading,135,6,48.55,92,,,,,,High
AUD_3107,Reading,172,9,44.74,115,,,,,,High
AUD_3108,Spontaneous,98,2,49.61,181,,,,,,Medium
AUD_3109,Spontaneous,118,4,67.16,172,,,,,,High
AUD_3110,Reading,122,8,50.36,158,,,,,,Medium
AUD_3111,Spontaneous,128,13,42.7,151,,,,,,High
AUD_3112,Spontaneous,179,2,72.05,184,,,,,,High
AUD_3113,Spontaneous,118,12,34.21,135,,,,,,High
AUD_3114,Reading,137,6,34.14,133,,,,,,High
AUD_3115,Spontaneous,138,7,68.75,53,,,,,,Medium
AUD_3116,Spontaneous,159,13,80.67,173,,,,,,Medium
AUD_3117,Spontaneous,137,14,36.88,69,,,,,,High
AUD_3118,Spontaneous,145,2,33.38,84,,,,,,Medium
AUD_3119,Reading,158,8,66.92,146,,,,,,High
AUD_3120,Spontaneous,99,10,63.46,63,,,,,,High
AUD_3121,Spontaneous,177,10,51.31,199,,,,,,Medium
AUD_3122,Spontaneous,166,4,26.71,97,,,,,,Medium
AUD_3123,Reading,125,5,26.42,78,,,,,,High
AUD_3124,Reading,156,2,74.41,85,,,,,,High
AUD_3125,Reading,159,14,51.62,91,,,,,,Medium
AUD_3126,Spontaneous,167,5,80.06,78,,,,,,Medium
AUD_3127,Spontaneous,107,6,60.23,184,,,,,,Medium
AUD_3128,Spontaneous,153,8,63.31,190,,,,,,High
AUD_3129,Reading,93,6,85.39,190,,,,,,Medium
AUD_3130,Spontaneous,100,9,31.52,191,,,,,,High
AUD_3131,Spontaneous,160,8,58.01,183,,,,,,Medium
AUD_3132,Reading,163,2,24.07,193,,,,,,High
AUD_3133,Spontaneous,143,13,45.12,90,,,,,,High
AUD_3134,Spontaneous,142,3,30.37,161,,,,,,Medium
AUD_3135,Reading,157,8,33.15,134,,,,,,High
AUD_3136,Reading,172,4,85.44,157,,,,,,High
AUD_3137,Reading,128,3,62.75,193,,,,,,Medium
AUD_3138,Reading,100,12,82.45,54,,,,,,Medium
AUD_3139,Reading,166,13,51.05,59,,,,,,High
AUD_3140,Spontaneous,121,10,61.84,84,,,,,,Medium
AUD_3141,Reading,102,13,22.25,80,,,,,,Medium
AUD_3142,Spontaneous,145,11,52.87,169,,,,,,High
AUD_3143,Spontaneous,142,14,59.48,128,,,,,,Medium
AUD_3144,Reading,133,9,21.17,188,,,,,,High
AUD_3145,Reading,167,9,75.26,58,,,,,,Medium
AUD_3146,Spontaneous,114,4,40.68,93,,,,,,High
AUD_3147,Spontaneous,91,12,51.67,165,,,,,,Medium
AUD_3148,Spontaneous,119,11,57.49,193,,,,,,High
AUD_3149,Reading,91,10,89.45,169,,,,,,Medium
AUD_3150,Spontaneous,139,9,26.94,102,,,,,,High
AUD_3151,Reading,124,13,58.87,114,,,,,,Medium
AUD_3152,Spontaneous,163,3,57.14,119,,,,,,High
AUD_3153,Spontaneous,162,8,24.82,95,,,,,,Medium
AUD_3154,Spontaneous,129,9,64.38,170,,,,,,Medium
AUD_3155,Reading,109,13,40.08,170,,,,,,Medium
AUD_3156,Reading,128,8,27.26,82,,,,,,High
AUD_3157,Spontaneous,148,10,32.5,130,,,,,,Low
AUD_3158,Spontaneous,107,14,77.65,104,,,,,,Low
AUD_3159,Spontaneous,160,8,27.29,147,,,,,,Medium
AUD_3160,Reading,120,13,52.68,159,,,,,,High
AUD_3161,Reading,174,8,33.67,199,,,,,,High
AUD_3162,Reading,136,2,31.36,174,,,,,,Medium
AUD_3163,Reading,166,3,34.4,140,,,,,,Medium
AUD_3164,Reading,145,6,54.49,87,,,,,,High
AUD_3165,Spontaneous,140,14,36.65,186,,,,,,Low
AUD_3166,Spontaneous,151,14,26.77,86,,,,,,Medium
AUD_3167,Spontaneous,163,12,76.1,54,,,,,,Medium
AUD_3168,Reading,148,2,57.79,131,,,,,,High
AUD_3169,Spontaneous,162,13,30.98,199,,,,,,Medium
AUD_3170,Reading,107,11,53.0,159,,,,,,High
AUD_3171,Reading,115,8,24.79,189,,,,,,High
AUD_3172,Spontaneous,111,6,60.63,109,,,,,,High
AUD_3173,Spontaneous,162,14,43.82,199,,,,,,Medium
AUD_3174,Reading,98,6,27.25,55,,,,,,Medium
AUD_3175,Reading,162,9,32.86,76,,,,,,High
AUD_3176,Spontaneous,125,10,44.2,104,,,,,,High
AUD_3177,Reading,97,11,76.45,192,,,,,,High
AUD_3178,Reading,128,2,32.16,113,,,,,,High
AUD_3179,Reading,117,11,27.68,66,,,,,,Medium
AUD_3180,Spontaneous,143,5,56.12,52,,,,,,Medium
AUD_3181,Reading,133,12,59.11,59,,,,,,High
AUD_3182,Reading,117,3,26.32,112,,,,,,Medium
AUD_3183,Reading,168,10,39.91,138,,,,,,Low
AUD_3184,Reading,127,10,38.39,134,,,,,,High
AUD_3185,Reading,132,2,33.04,153,,,,,,Medium
AUD_3186,Reading,166,4,42.09,186,,,,,,High
AUD_3187,Reading,98,11,22.6,81,,,,,,Medium
AUD_3188,Spontaneous,125,9,65.61,52,,,,,,Medium
AUD_3189,Spontaneous,126,3,89.19,158,,,,,,High
AUD_3190,Spontaneous,135,3,64.38,189,,,,,,Medium
AUD_3191,Reading,100,3,45.28,142,,,,,,High
AUD_3192,Spontaneous,99,14,66.75,152,,,,,,Medium
AUD_3193,Spontaneous,127,6,60.01,146,,,,,,High
AUD_3194,Reading,93,10,79.27,197,,,,,,Medium
AUD_3195,Spontaneous,113,8,63.53,117,,,,,,High
AUD_3196,Reading,108,14,64.39,194,,,,,,Low
AUD_3197,Reading,134,8,35.52,196,,,,,,Medium
AUD_3198,Reading,91,3,49.09,181,,,,,,Medium
AUD_3199,Spontaneous,151,3,44.11,142,,,,,,Medium
AUD_3200,Reading,167,6,20.8,66,,,,,,High
AUD_3201,Spontaneous,154,13,41.93,71,,,,,,High
AUD_3202,Reading,164,8,54.02,60,,,,,,High
AUD_3203,Reading,148,8,61.99,78,,,,,,High
AUD_3204,Spontaneous,136,10,85.42,69,,,,,,Medium
AUD_3205,Reading,110,4,36.74,54,,,,,,High
AUD_3206,Spontaneous,115,2,30.67,83,,,,,,High
AUD_3207,Reading,119,10,80.86,189,,,,,,High
AUD_3208,Reading,93,2,85.93,77,,,,,,High
AUD_3209,Reading,172,9,54.16,147,,,,,,High
AUD_3210,Reading,171,6,28.07,55,,,,,,High
AUD_3211,Reading,100,9,53.98,68,,,,,,Medium
AUD_3212,Reading,140,8,27.66,61,,,,,,Medium
AUD_3213,Reading,132,10,81.82,74,,,,,,High
AUD_3214,Reading,152,3,69.57,62,,,,,,High
AUD_3215,Spontaneous,144,10,36.88,125,,,,,,Medium
AUD_3216,Spontaneous,101,11,82.07,52,,,,,,Medium
AUD_3217,Spontaneous,149,6,64.65,73,,,,,,Medium
AUD_3218,Reading,145,6,86.73,57,,,,,,Medium
AUD_3219,Spontaneous,138,2,88.63,161,,,,,,High
AUD_3220,Spontaneous,126,7,20.23,169,,,,,,Medium
AUD_3221,Reading,176,11,28.41,172,,,,,,High
AUD_3222,Spontaneous,166,11,58.28,139,,,,,,Medium
AUD_3223,Reading,143,11,86.91,94,,,,,,High
AUD_3224,Spontaneous,91,11,89.6,50,,,,,,High
AUD_3225,Spontaneous,129,4,59.72,52,,,,,,Medium
AUD_3226,Spontaneous,153,14,32.17,114,,,,,,Medium
AUD_3227,Spontaneous,101,11,31.41,64,,,,,,High
AUD_3228,Spontaneous,127,4,73.47,99,,,,,,High
AUD_3229,Reading,107,4,61.44,197,,,,,,Medium
AUD_3230,Spontaneous,120,14,58.41,180,,,,,,Medium
AUD_3231,Reading,92,5,52.6,192,,,,,,High
AUD_3232,Spontaneous,101,10,70.76,173,,,,,,Medium
AUD_3233,Reading,131,14,80.06,86,,,,,,Medium
AUD_3234,Spontaneous,171,9,41.21,198,,,,,,High
AUD_3235,Spontaneous,134,13,35.46,155,,,,,,High
AUD_3236,Spontaneous,131,7,66.91,152,,,,,,High
AUD_3237,Spontaneous,161,9,84.03,170,,,,,,High
AUD_3238,Spontaneous,114,9,44.37,148,,,,,,Low
AUD_3239,Reading,99,2,39.07,195,,,,,,High
AUD_3240,Spontaneous,109,10,35.83,66,,,,,,Medium
AUD_3241,Spontaneous,161,2,37.81,97,,,,,,High
AUD_3242,Reading,151,12,29.45,75,,,,,,Low
AUD_3243,Spontaneous,98,3,61.77,71,,,,,,Medium
AUD_3244,Spontaneous,150,10,39.66,174,,,,,,Medium
AUD_3245,Spontaneous,174,8,63.05,113,,,,,,Medium
AUD_3246,Spontaneous,94,11,25.81,131,,,,,,High
AUD_3247,Spontaneous,145,2,28.08,117,,,,,,Medium
AUD_3248,Reading,124,4,57.53,194,,,,,,Medium
AUD_3249,Spontaneous,135,2,55.81,188,,,,,,High
AUD_3250,Reading,138,6,39.01,54,,,,,,Medium
AUD_3251,Spontaneous,159,5,77.9,170,,,,,,Medium
AUD_3252,Spontaneous,140,9,33.09,106,,,,,,High
AUD_3253,Reading,143,10,45.25,123,,,,,,Medium
AUD_3254,Spontaneous,120,13,58.89,134,,,,,,Medium
AUD_3255,Spontaneous,101,5,80.7,169,,,,,,High
AUD_3256,Reading,151,4,49.3,63,,,,,,High
AUD_3257,Spontaneous,90,5,47.9,121,,,,,,Medium
AUD_3258,Spontaneous,120,4,60.57,178,,,,,,Medium
AUD_3259,Reading,110,7,42.17,193,,,,,,Low
AUD_3260,Reading,125,2,69.64,75,,,,,,Medium
AUD_3261,Spontaneous,118,3,37.41,98,,,,,,Medium
AUD_3262,Spontaneous,153,9,77.62,152,,,,,,High
AUD_3263,Spontaneous,113,4,39.06,115,,,,,,Medium
AUD_3264,Reading,140,5,89.49,102,,,,,,High
AUD_3265,Reading,131,13,42.15,58,,,,,,Medium
AUD_3266,Spontaneous,162,2,81.52,118,,,,,,High
AUD_3267,Spontaneous,129,4,47.81,89,,,,,,High
AUD_3268,Spontaneous,168,2,37.22,182,,,,,,High
AUD_3269,Reading,90,12,35.83,105,,,,,,High
AUD_3270,Reading,144,11,79.51,160,,,,,,High
AUD_3271,Reading,91,6,41.61,54,,,,,,High
AUD_3272,Spontaneous,154,2,43.7,118,,,,,,Medium
AUD_3273,Spontaneous,111,13,33.79,101,,,,,,Medium
AUD_3274,Spontaneous,124,10,87.29,122,,,,,,High
AUD_3275,Reading,124,8,37.13,147,,,,,,Medium
AUD_3276,Spontaneous,166,12,37.32,199,,,,,,High
AUD_3277,Reading,99,9,86.07,64,,,,,,High
AUD_3278,Spontaneous,150,10,83.06,114,,,,,,High
AUD_3279,Reading,178,11,37.42,120,,,,,,Medium
AUD_3280,Spontaneous,92,9,80.53,160,,,,,,Medium
AUD_3281,Spontaneous,177,4,37.49,55,,,,,,High
AUD_3282,Reading,92,8,25.91,189,,,,,,Medium
AUD_3283,Spontaneous,166,8,77.43,126,,,,,,Medium
AUD_3284,Reading,177,8,74.01,164,,,,,,High
AUD_3285,Spontaneous,179,13,40.63,162,,,,,,Medium
AUD_3286,Spontaneous,131,9,26.31,126,,,,,,High
AUD_3287,Spontaneous,168,5,34.45,179,,,,,,High
AUD_3288,Reading,101,12,73.97,144,,,,,,High
AUD_3289,Spontaneous,128,7,87.53,110,,,,,,Medium
AUD_3290,Reading,118,3,38.13,188,,,,,,High
AUD_3291,Spontaneous,126,8,77.28,150,,,,,,Medium
AUD_3292,Spontaneous,153,10,35.96,83,,,,,,High
AUD_3293,Reading,98,6,67.57,144,,,,,,Medium
AUD_3294,Spontaneous,180,5,25.85,152,,,,,,Medium
AUD_3295,Spontaneous,147,3,60.97,57,,,,,,High
AUD_3296,Reading,169,8,38.84,185,,,,,,High
AUD_3297,Reading,165,3,84.81,147,,,,,,High
AUD_3298,Spontaneous,159,3,40.28,192,,,,,,High
AUD_3299,Reading,94,10,47.89,54,,,,,,High
AUD_3300,Reading,136,3,78.85,196,,,,,,Medium
AUD_3301,Spontaneous,120,11,50.68,186,,,,,,Low
AUD_3302,Reading,100,4,36.69,150,,,,,,High
AUD_3303,Reading,121,4,58.33,196,,,,,,High
AUD_3304,Spontaneous,148,3,78.8,95,,,,,,High
AUD_3305,Reading,111,11,50.32,153,,,,,,Medium
AUD_3306,Reading,130,4,29.3,129,,,,,,High
AUD_3307,Spontaneous,126,10,46.82,167,,,,,,Medium
AUD_3308,Spontaneous,95,12,86.81,54,,,,,,High
AUD_3309,Reading,147,12,25.04,104,,,,,,Medium
AUD_3310,Spontaneous,146,12,48.59,68,,,,,,Medium
AUD_3311,Reading,177,4,65.36,194,,,,,,High
AUD_3312,Reading,117,6,25.5,137,,,,,,High
AUD_3313,Reading,128,13,44.15,166,,,,,,Medium
AUD_3314,Reading,126,8,85.84,199,,,,,,High
AUD_3315,Spontaneous,173,2,22.14,88,,,,,,Medium
AUD_3316,Spontaneous,127,2,72.62,174,,,,,,Medium
AUD_3317,Reading,130,11,78.9,76,,,,,,Medium
AUD_3318,Spontaneous,113,14,39.39,125,,,,,,Medium
AUD_3319,Reading,90,3,35.03,176,,,,,,Medium
AUD_3320,Reading,100,2,84.04,171,,,,,,High
AUD_3321,Spontaneous,153,2,73.48,195,,,,,,High
AUD_3322,Spontaneous,151,11,27.94,136,,,,,,Medium
AUD_3323,Reading,119,5,34.85,199,,,,,,High
AUD_3324,Spontaneous,133,11,63.49,117,,,,,,Medium
AUD_3325,Reading,117,13,49.36,60,,,,,,High
AUD_3326,Spontaneous,156,13,55.29,131,,,,,,Medium
AUD_3327,Spontaneous,166,4,86.61,113,,,,,,High
AUD_3328,Reading,171,2,49.42,168,,,,,,Medium
AUD_3329,Spontaneous,106,4,81.72,134,,,,,,Medium
AUD_3330,Spontaneous,153,2,66.25,106,,,,,,High
AUD_3331,Reading,177,4,28.51,86,,,,,,High
AUD_3332,Reading,149,5,72.12,170,,,,,,High
AUD_3333,Reading,122,12,56.41,79,,,,,,High
AUD_3334,Reading,147,14,35.76,194,,,,,,Medium
AUD_3335,Reading,152,12,40.27,193,,,,,,Medium
AUD_3336,Reading,126,9,59.01,192,,,,,,Medium
AUD_3337,Spontaneous,99,4,62.12,190,,,,,,Medium
AUD_3338,Reading,145,4,87.77,52,,,,,,High
AUD_3339,Reading,162,14,79.83,73,,,,,,Medium
AUD_3340,Reading,180,10,34.41,108,,,,,,High
AUD_3341,Spontaneous,110,12,74.18,104,,,,,,Medium
AUD_3342,Reading,153,10,20.58,114,,,,,,High
AUD_3343,Reading,93,7,29.09,109,,,,,,High
AUD_3344,Spontaneous,177,11,33.98,115,,,,,,Medium
AUD_3345,Spontaneous,91,5,61.8,195,,,,,,Medium
AUD_3346,Reading,122,11,33.63,108,,,,,,Medium
AUD_3347,Spontaneous,97,6,45.57,102,,,,,,Medium
AUD_3348,Spontaneous,146,14,36.99,113,,,,,,Medium
AUD_3349,Reading,121,10,43.62,170,,,,,,Medium
AUD_3350,Reading,156,2,85.97,168,,,,,,High
AUD_3351,Reading,134,8,89.82,79,,,,,,Medium
AUD_3352,Spontaneous,128,12,68.0,67,,,,,,High
AUD_3353,Reading,121,8,60.06,54,,,,,,High
AUD_3354,Spontaneous,98,11,69.59,118,,,,,,Medium
AUD_3355,Reading,108,2,74.02,185,,,,,,Medium
AUD_3356,Spontaneous,148,2,71.73,186,,,,,,Medium
AUD_3357,Reading,135,10,25.73,169,,,,,,Medium
AUD_3358,Spontaneous,96,8,41.72,191,,,,,,Medium
AUD_3359,Reading,139,5,44.04,190,,,,,,Medium
AUD_3360,Reading,95,10,45.85,67,,,,,,High
AUD_3361,Reading,136,13,44.1,117,,,,,,High
AUD_3362,Spontaneous,177,6,75.1,163,,,,,,High
AUD_3363,Spontaneous,118,4,72.33,71,,,,,,Medium
AUD_3364,Reading,155,3,20.32,69,,,,,,High
AUD_3365,Spontaneous,157,10,40.75,192,,,,,,Medium
AUD_3366,Reading,126,5,63.66,56,,,,,,High
AUD_3367,Spontaneous,143,8,28.42,147,,,,,,High
AUD_3368,Reading,132,2,24.98,154,,,,,,High
AUD_3369,Spontaneous,116,10,77.99,79,,,,,,Medium
AUD_3370,Spontaneous,158,13,51.69,54,,,,,,High
AUD_3371,Spontaneous,153,10,79.9,178,,,,,,Medium
AUD_3372,Spontaneous,171,11,77.65,69,,,,,,High
AUD_3373,Spontaneous,146,7,82.54,132,,,,,,High
AUD_3374,Reading,125,7,23.38,113,,,,,,High
AUD_3375,Spontaneous,154,7,33.03,167,,,,,,High
AUD_3376,Spontaneous,146,6,40.73,78,,,,,,Medium
AUD_3377,Spontaneous,146,12,29.54,151,,,,,,High
AUD_3378,Spontaneous,166,2,53.98,187,,,,,,High
AUD_3379,Reading,172,5,75.93,80,,,,,,High
AUD_3380,Spontaneous,106,11,86.58,124,,,,,,High
AUD_3381,Spontaneous,118,2,82.27,79,,,,,,High
AUD_3382,Reading,149,6,52.01,129,,,,,,Medium
AUD_3383,Reading,140,14,64.55,107,,,,,,High
AUD_3384,Spontaneous,149,5,36.15,106,,,,,,Medium
AUD_3385,Reading,129,9,48.21,136,,,,,,High
AUD_3386,Spontaneous,127,2,80.98,172,,,,,,Medium
AUD_3387,Spontaneous,101,9,22.04,146,,,,,,High
AUD_3388,Reading,146,9,57.29,164,,,,,,Medium
AUD_3389,Spontaneous,106,2,81.1,86,,,,,,Medium
AUD_3390,Reading,150,10,28.54,107,,,,,,Medium
AUD_3391,Reading,177,14,88.78,77,,,,,,Medium
AUD_3392,Spontaneous,113,10,20.87,86,,,,,,Medium
AUD_3393,Spontaneous,103,7,82.03,55,,,,,,Medium
AUD_3394,Reading,92,2,44.76,111,,,,,,Medium
AUD_3395,Spontaneous,124,8,29.29,82,,,,,,High
AUD_3396,Reading,109,8,31.02,138,,,,,,High
AUD_3397,Reading,134,10,69.08,127,,,,,,High
AUD_3398,Reading,137,2,80.95,89,,,,,,High
AUD_3399,Reading,121,9,64.87,168,,,,,,High
AUD_3400,Spontaneous,157,13,85.01,91,,,,,,High
AUD_3401,Spontaneous,171,14,78.97,186,,,,,,High
AUD_3402,Spontaneous,109,12,20.63,67,,,,,,Medium
AUD_3403,Spontaneous,165,9,66.86,64,,,,,,Medium
AUD_3404,Spontaneous,102,8,41.32,181,,,,,,Medium
AUD_3405,Spontaneous,111,13,51.82,83,,,,,,Medium
AUD_3406,Reading,141,7,26.58,111,,,,,,High
AUD_3407,Spontaneous,118,2,39.75,87,,,,,,Medium
AUD_3408,Reading,94,12,64.29,120,,,,,,Medium
AUD_3409,Reading,117,11,35.29,72,,,,,,High
AUD_3410,Reading,171,12,65.33,175,,,,,,High
AUD_3411,Spontaneous,106,9,84.61,69,,,,,,High
AUD_3412,Reading,159,13,20.35,102,,,,,,High
AUD_3413,Spontaneous,155,6,75.0,179,,,,,,High
AUD_3414,Reading,100,5,64.89,70,,,,,,High
AUD_3415,Spontaneous,120,6,23.26,125,,,,,,Medium
AUD_3416,Spontaneous,107,6,75.31,91,,,,,,Medium
AUD_3417,Spontaneous,92,14,35.72,106,,,,,,High
AUD_3418,Spontaneous,106,11,38.61,171,,,,,,Medium
AUD_3419,Spontaneous,108,4,26.55,140,,,,,,High
AUD_3420,Reading,105,5,57.41,161,,,,,,Medium
AUD_3421,Spontaneous,98,5,54.88,59,,,,,,High
AUD_3422,Spontaneous,137,9,44.3,121,,,,,,Medium
AUD_3423,Reading,119,6,31.81,110,,,,,,High
AUD_3424,Spontaneous,172,7,78.66,70,,,,,,Medium
AUD_3425,Spontaneous,107,11,81.35,170,,,,,,Medium
AUD_3426,Spontaneous,144,3,57.84,135,,,,,,Low
AUD_3427,Spontaneous,171,10,37.1,190,,,,,,High
AUD_3428,Spontaneous,94,9,26.73,97,,,,,,Medium
AUD_3429,Reading,136,9,80.8,58,,,,,,High
AUD_3430,Spontaneous,131,11,26.72,162,,,,,,Medium
AUD_3431,Reading,174,6,20.92,169,,,,,,High
AUD_3432,Spontaneous,150,6,52.86,89,,,,,,High
AUD_3433,Reading,121,4,71.19,125,,,,,,High
AUD_3434,Reading,154,14,52.03,113,,,,,,Medium
AUD_3435,Reading,142,12,23.6,143,,,,,,High
AUD_3436,Spontaneous,121,3,68.3,119,,,,,,Medium
AUD_3437,Spontaneous,161,10,64.96,113,,,,,,High
AUD_3438,Reading,150,7,67.71,74,,,,,,High
AUD_3439,Spontaneous,90,9,34.78,187,,,,,,Medium
AUD_3440,Spontaneous,168,5,75.7,85,,,,,,Medium
AUD_3441,Reading,126,6,53.54,188,,,,,,High
AUD_3442,Spontaneous,148,11,57.54,70,,,,,,Medium
AUD_3443,Reading,126,6,58.21,195,,,,,,Medium
AUD_3444,Spontaneous,169,12,40.08,117,,,,,,Medium
AUD_3445,Reading,149,11,37.51,90,,,,,,Medium
AUD_3446,Spontaneous,142,5,20.33,64,,,,,,Medium
AUD_3447,Spontaneous,178,12,47.76,72,,,,,,High
AUD_3448,Reading,115,3,53.96,183,,,,,,High
AUD_3449,Reading,96,7,72.0,161,,,,,,High
AUD_3450,Spontaneous,136,5,24.66,101,,,,,,Medium
AUD_3451,Reading,128,12,84.68,186,,,,,,Medium
AUD_3452,Reading,131,5,38.48,164,,,,,,Medium
AUD_3453,Reading,146,11,45.67,93,,,,,,Medium
AUD_3454,Reading,145,4,23.39,57,,,,,,High
AUD_3455,Reading,125,9,65.72,148,,,,,,Medium
AUD_3456,Spontaneous,168,7,69.62,100,,,,,,High
AUD_3457,Reading,149,10,85.02,148,,,,,,Medium
AUD_3458,Reading,170,6,43.58,170,,,,,,High
AUD_3459,Reading,172,7,38.02,139,,,,,,High
AUD_3460,Reading,105,10,70.83,79,,,,,,High
AUD_3461,Spontaneous,151,5,69.48,188,,,,,,High
AUD_3462,Reading,119,11,85.6,197,,,,,,High
AUD_3463,Spontaneous,165,8,34.37,80,,,,,,High
AUD_3464,Spontaneous,156,14,69.37,189,,,,,,Medium
AUD_3465,Reading,108,11,24.68,116,,,,,,Medium
AUD_3466,Reading,174,13,53.63,166,,,,,,High
AUD_3467,Spontaneous,152,11,28.36,54,,,,,,High
AUD_3468,Spontaneous,175,12,65.72,126,,,,,,High
AUD_3469,Spontaneous,108,12,62.1,61,,,,,,Medium
AUD_3470,Reading,168,7,23.42,108,,,,,,High
AUD_3471,Spontaneous,150,7,42.37,114,,,,,,Medium
AUD_3472,Reading,140,7,47.65,101,,,,,,High
AUD_3473,Spontaneous,164,5,37.36,92,,,,,,High
AUD_3474,Spontaneous,147,11,22.71,132,,,,,,High
AUD_3475,Reading,150,7,42.32,142,,,,,,Medium
