sample_id,speaker_id,age,gender,region,education_level,english_learning_years,task_type,speech_duration_sec,word_count,speaking_rate_wpm,pause_count,pronunciation_score,fluency_score,intonation_score,overall_score,target_level
AUD_2642,1417,29,Female,Zhejiang,High School,12,Spontaneous,41.36,152,178.03,13,86,79,65,77.6,High
AUD_2643,1931,34,Male,Jiangsu,Postgraduate,12,Spontaneous,43.19,83,142.6,2,85,93,67,82.0,High
AUD_2644,1773,26,Male,Sichuan,Postgraduate,5,Spontaneous,24.93,161,107.31,4,85,54,94,78.4,High
AUD_2645,1294,39,Male,Shanghai,Postgraduate,11,Spontaneous,39.85,95,151.35,8,64,82,69,70.9,Medium
AUD_2646,1937,32,Male,Sichuan,Undergraduate,12,Spontaneous,70.19,196,98.28,2,54,69,58,59.699999999999996,Low
AUD_2647,1754,29,Female,Sichuan,Undergraduate,14,Reading,64.43,148,168.12,8,66,79,65,69.6,Medium
AUD_2648,1370,19,Female,Guangdong,High School,6,Reading,25.7,106,98.11,11,79,93,84,84.7,High
AUD_2649,1185,22,Male,Zhejiang,Postgraduate,12,Reading,28.03,100,111.26,11,56,71,78,67.1,Medium
AUD_2650,1245,30,Female,Henan,High School,4,Reading,46.38,71,98.23,14,55,71,98,72.69999999999999,Medium
AUD_2651,1636,44,Male,Jiangsu,Postgraduate,5,Spontaneous,72.06,117,99.34,2,64,87,79,75.4,High
AUD_2652,1267,37,Female,Guangdong,Postgraduate,7,Reading,78.3,185,137.15,10,95,78,69,82.1,High
AUD_2653,1642,40,Female,Beijing,Postgraduate,5,Reading,21.02,109,151.83,6,59,70,91,71.9,Medium
AUD_2654,1236,25,Female,Beijing,Undergraduate,7,Spontaneous,43.03,114,160.96,14,55,67,71,63.39999999999999,Medium
AUD_2655,1529,44,Female,Henan,Postgraduate,6,Reading,49.7,85,152.55,7,91,97,72,87.1,High
AUD_2656,1551,31,Female,Guangdong,Postgraduate,13,Reading,83.78,78,122.71,13,90,60,85,79.5,High
AUD_2657,1020,32,Male,Shanghai,Undergraduate,12,Reading,55.1,105,140.16,10,62,59,71,63.8,Medium
AUD_2658,1910,28,Female,Henan,Postgraduate,5,Reading,38.88,131,173.49,12,63,84,50,65.4,Medium
AUD_2659,1736,18,Male,Guangdong,Undergraduate,14,Reading,47.3,181,124.88,4,50,75,70,63.5,Medium
AUD_2660,1866,38,Male,Guangdong,Undergraduate,8,Spontaneous,50.55,93,112.72,4,82,99,97,91.6,High
AUD_2661,1793,20,Female,Zhejiang,High School,10,Spontaneous,66.9,80,136.74,6,68,93,92,82.7,High
AUD_2662,1519,34,Male,Henan,Undergraduate,14,Spontaneous,22.88,130,116.76,14,58,95,68,72.1,Medium
AUD_2663,1099,36,Female,Beijing,Undergraduate,6,Reading,47.26,123,113.56,14,86,53,57,67.39999999999999,Medium
AUD_2664,1751,31,Male,Beijing,Undergraduate,11,Reading,65.26,173,160.09,8,98,59,54,73.10000000000001,Medium
AUD_2665,1477,39,Male,Jiangsu,Postgraduate,8,Reading,39.83,65,170.18,4,97,88,89,91.9,High
AUD_2666,1598,40,Female,Sichuan,High School,7,Spontaneous,61.42,117,135.21,5,61,65,78,67.30000000000001,Medium
AUD_2667,1297,25,Female,Henan,Postgraduate,5,Reading,45.01,168,160.18,3,54,90,67,68.7,Medium
AUD_2668,1939,30,Female,Guangdong,Undergraduate,7,Reading,73.11,118,106.84,10,55,79,78,69.1,Medium
AUD_2669,1525,44,Female,Henan,Undergraduate,7,Reading,24.24,91,139.29,11,60,52,64,58.8,Low
AUD_2670,1333,37,Male,Guangdong,High School,14,Reading,84.26,159,147.26,10,87,83,99,89.4,High
AUD_2671,1001,20,Female,Shanghai,High School,14,Spontaneous,32.01,90,134.16,14,59,74,94,74.0,Medium
AUD_2672,1374,22,Male,Henan,Undergraduate,6,Spontaneous,31.1,99,100.52,12,64,87,80,75.7,High
AUD_2673,1292,26,Male,Hubei,Undergraduate,14,Reading,78.85,55,156.07,3,99,91,64,86.10000000000001,High
AUD_2674,1836,23,Male,Hubei,Postgraduate,8,Spontaneous,80.85,124,165.52,6,88,85,94,88.9,High
AUD_2675,1933,42,Male,Beijing,Undergraduate,5,Spontaneous,26.51,66,147.17,2,77,53,52,62.300000000000004,Medium
AUD_2676,1552,39,Male,Shanghai,Postgraduate,12,Spontaneous,83.61,154,105.22,9,52,91,93,76.0,High
AUD_2677,1317,19,Male,Zhejiang,High School,3,Reading,39.13,116,96.71,7,65,59,93,71.6,Medium
AUD_2678,1501,30,Female,Jiangsu,Postgraduate,9,Spontaneous,63.3,193,117.14,11,94,62,91,83.5,High
AUD_2679,1827,22,Male,Shanghai,Undergraduate,9,Spontaneous,24.8,149,93.33,11,66,55,82,67.5,Medium
AUD_2680,1380,44,Male,Beijing,Postgraduate,14,Reading,46.65,139,165.53,3,85,56,73,72.69999999999999,Medium
AUD_2681,1622,42,Male,Zhejiang,Postgraduate,6,Spontaneous,51.55,130,153.28,3,68,77,87,76.39999999999999,High
AUD_2682,1013,25,Female,Guangdong,High School,11,Spontaneous,61.99,164,140.73,11,53,86,73,68.9,Medium
AUD_2683,1503,40,Female,Zhejiang,Postgraduate,14,Spontaneous,56.77,69,170.07,6,74,64,62,67.39999999999999,Medium
AUD_2684,1230,18,Male,Sichuan,Undergraduate,4,Reading,52.3,129,99.91,8,76,79,76,76.9,High
AUD_2685,1984,37,Female,Henan,Postgraduate,3,Reading,87.17,105,154.3,10,61,89,82,75.7,High
AUD_2686,1083,29,Male,Shanghai,Postgraduate,5,Spontaneous,32.95,102,103.2,10,76,59,68,68.5,Medium
AUD_2687,1129,40,Female,Beijing,Postgraduate,9,Reading,31.06,98,95.48,13,53,61,74,61.7,Medium
AUD_2688,1742,28,Male,Shanghai,Undergraduate,11,Reading,69.94,53,101.96,12,73,66,55,65.5,Medium
AUD_2689,1837,24,Female,Guangdong,Postgraduate,4,Reading,25.22,67,175.58,7,66,97,82,80.1,High
AUD_2690,1144,32,Female,Hubei,Undergraduate,8,Spontaneous,53.8,85,129.64,3,75,79,74,75.9,High
AUD_2691,1890,39,Female,Guangdong,Postgraduate,5,Spontaneous,53.88,166,94.41,7,67,50,72,63.39999999999999,Medium
AUD_2692,1856,41,Male,Beijing,High School,7,Reading,41.7,84,142.53,2,71,85,98,83.30000000000001,High
AUD_2693,1027,28,Male,Sichuan,High School,14,Spontaneous,85.13,79,107.97,12,55,89,66,68.5,Medium
AUD_2694,1065,39,Male,Jiangsu,High School,11,Reading,39.78,167,90.62,12,68,73,70,70.1,Medium
AUD_2695,1162,43,Female,Henan,Undergraduate,5,Reading,40.19,112,158.25,14,86,87,92,88.1,High
AUD_2696,1228,33,Female,Henan,Undergraduate,3,Spontaneous,36.4,131,103.94,3,83,70,69,74.9,Medium
AUD_2697,1260,20,Male,Zhejiang,Undergraduate,7,Reading,30.21,198,174.82,13,60,91,61,69.6,Medium
AUD_2698,1448,37,Female,Zhejiang,Postgraduate,3,Reading,45.48,118,143.35,4,73,81,62,72.1,Medium
AUD_2699,1423,31,Male,Guangdong,Undergraduate,10,Reading,67.66,174,97.83,6,94,67,67,77.8,High
AUD_2700,1459,20,Male,Shanghai,Undergraduate,9,Reading,71.95,103,109.6,11,86,62,71,74.3,Medium
AUD_2701,1951,18,Male,Hubei,Undergraduate,13,Spontaneous,76.94,136,144.98,2,72,86,73,76.5,High
AUD_2702,1675,43,Male,Shanghai,Undergraduate,4,Reading,33.83,105,120.43,13,89,93,82,88.1,High
AUD_2703,1300,38,Female,Sichuan,High School,13,Spontaneous,22.49,128,137.89,11,92,70,52,73.4,Medium
AUD_2704,1918,32,Female,Jiangsu,Postgraduate,11,Reading,88.23,191,161.96,14,53,67,66,61.099999999999994,Medium
AUD_2705,1302,18,Female,Henan,High School,7,Spontaneous,21.0,198,161.33,14,67,89,88,79.9,High
AUD_2706,1286,34,Male,Shanghai,Postgraduate,9,Reading,87.25,169,152.82,14,79,95,81,84.4,High
AUD_2707,1394,19,Female,Henan,Postgraduate,6,Reading,78.02,74,169.74,6,64,96,66,74.2,Medium
AUD_2708,1009,37,Male,Zhejiang,High School,14,Spontaneous,83.85,158,107.94,6,86,75,97,86.0,High
AUD_2709,1706,23,Male,Henan,Undergraduate,3,Spontaneous,47.1,144,105.95,5,72,54,93,72.9,Medium
AUD_2710,1629,25,Male,Hubei,High School,10,Reading,33.8,102,161.94,4,61,54,74,62.8,Medium
AUD_2711,1269,33,Male,Henan,Postgraduate,3,Reading,62.45,97,118.88,8,53,80,57,62.3,Medium
AUD_2712,1591,36,Male,Shanghai,Postgraduate,5,Reading,71.89,119,136.1,12,53,77,92,71.89999999999999,Medium
AUD_2713,1969,18,Male,Hubei,Undergraduate,8,Reading,29.16,181,156.96,8,90,98,84,90.60000000000001,High
AUD_2714,1604,20,Female,Henan,High School,10,Reading,75.83,132,125.63,2,90,62,78,78.0,High
AUD_2715,1777,20,Female,Jiangsu,Postgraduate,10,Spontaneous,34.6,182,101.71,8,63,98,61,72.9,Medium
AUD_2716,1843,22,Female,Zhejiang,High School,4,Spontaneous,54.42,131,151.15,4,57,60,85,66.3,Medium
AUD_2717,1861,44,Female,Henan,Undergraduate,11,Reading,79.95,153,163.54,14,72,50,58,61.199999999999996,Medium
AUD_2718,1360,29,Male,Hubei,Undergraduate,6,Spontaneous,33.54,124,91.15,4,50,73,75,64.4,Medium
AUD_2719,1256,29,Male,Shanghai,Postgraduate,6,Spontaneous,36.93,138,140.63,7,60,62,71,63.89999999999999,Medium
AUD_2720,1132,37,Female,Zhejiang,Undergraduate,4,Reading,24.39,113,132.25,7,76,67,80,74.5,Medium
AUD_2721,1275,30,Female,Guangdong,Postgraduate,3,Spontaneous,30.26,84,113.36,12,53,73,98,72.5,Medium
AUD_2722,1775,37,Female,Guangdong,Postgraduate,12,Reading,30.26,61,104.49,14,78,78,97,83.7,High
AUD_2723,1682,26,Female,Sichuan,Undergraduate,9,Spontaneous,34.24,139,106.92,5,66,77,93,77.4,High
AUD_2724,1971,24,Female,Guangdong,Undergraduate,13,Spontaneous,40.03,104,155.25,6,98,87,79,89.0,High
AUD_2725,1512,21,Female,Shanghai,High School,12,Spontaneous,77.05,161,138.26,4,68,94,64,74.60000000000001,Medium
AUD_2726,1312,36,Female,Jiangsu,High School,5,Spontaneous,84.1,118,178.3,4,94,71,96,87.7,High
AUD_2727,1575,39,Female,Zhejiang,Postgraduate,6,Spontaneous,48.44,140,111.89,10,98,69,82,84.5,High
AUD_2728,1885,36,Male,Hubei,High School,13,Reading,28.97,87,176.12,6,73,60,52,62.800000000000004,Medium
AUD_2729,1979,23,Male,Beijing,Postgraduate,11,Spontaneous,35.67,78,136.36,2,93,69,83,82.80000000000001,High
AUD_2730,1283,44,Male,Guangdong,Undergraduate,8,Reading,71.53,61,103.14,10,95,90,66,84.8,High
AUD_2731,1120,30,Male,Guangdong,Undergraduate,3,Spontaneous,67.42,196,103.34,11,90,62,93,82.5,High
AUD_2732,1106,28,Female,Beijing,High School,11,Spontaneous,87.7,186,144.77,7,93,96,54,82.2,High
AUD_2733,1932,30,Male,Hubei,Postgraduate,11,Spontaneous,21.01,131,164.83,10,81,73,79,78.0,High
AUD_2734,1686,30,Female,Hubei,Postgraduate,7,Reading,72.55,52,157.29,12,80,92,92,87.19999999999999,High
AUD_2735,1996,42,Male,Beijing,High School,10,Spontaneous,55.41,136,149.01,8,98,73,64,80.3,High
AUD_2736,1203,39,Female,Hubei,Postgraduate,9,Spontaneous,83.19,137,105.49,12,65,97,88,81.5,High
AUD_2737,1164,37,Female,Shanghai,Postgraduate,13,Reading,60.33,102,99.75,11,81,66,57,69.3,Medium
AUD_2738,1304,32,Male,Hubei,Undergraduate,10,Reading,51.27,150,90.02,11,93,54,91,80.7,High
AUD_2739,1496,38,Male,Zhejiang,Postgraduate,11,Reading,66.61,53,99.16,8,91,79,87,86.19999999999999,High
AUD_2740,1631,30,Female,Hubei,Postgraduate,4,Spontaneous,78.35,106,158.97,6,83,63,77,75.2,High
AUD_2741,1555,39,Female,Henan,Postgraduate,12,Spontaneous,39.77,77,170.57,8,84,64,70,73.8,Medium
AUD_2742,1823,28,Female,Henan,High School,7,Spontaneous,27.53,65,111.63,11,86,58,96,80.6,High
AUD_2743,1155,36,Male,Guangdong,High School,10,Spontaneous,50.31,62,161.54,5,65,63,59,62.599999999999994,Medium
AUD_2744,1366,25,Male,Jiangsu,High School,5,Reading,35.02,102,107.9,12,70,59,77,68.8,Medium
AUD_2745,1718,37,Female,Shanghai,Postgraduate,13,Reading,50.07,97,112.43,12,62,71,70,67.1,Medium
AUD_2746,1901,25,Male,Shanghai,Postgraduate,13,Spontaneous,89.37,74,110.17,7,67,80,98,80.19999999999999,High
AUD_2747,1619,27,Female,Hubei,High School,8,Reading,60.19,115,94.66,3,51,62,77,62.099999999999994,Medium
AUD_2748,1250,43,Male,Jiangsu,High School,8,Reading,68.55,153,107.47,11,82,66,71,73.9,Medium
AUD_2749,1956,33,Male,Jiangsu,Postgraduate,9,Reading,67.45,52,123.62,4,90,50,87,77.1,High
AUD_2750,1915,36,Male,Sichuan,Postgraduate,13,Spontaneous,77.45,143,126.49,3,67,63,68,66.1,Medium
AUD_2751,1881,43,Male,Jiangsu,Undergraduate,5,Reading,86.09,60,117.85,14,77,93,87,84.8,High
AUD_2752,1333,40,Male,Hubei,High School,10,Spontaneous,66.12,70,136.33,11,86,88,95,89.3,High
AUD_2753,1641,28,Female,Hubei,Postgraduate,10,Spontaneous,53.33,176,124.02,3,84,84,73,80.69999999999999,High
AUD_2754,1968,30,Female,Beijing,High School,11,Spontaneous,42.25,140,177.33,8,86,50,77,72.5,Medium
AUD_2755,1510,26,Male,Guangdong,High School,10,Reading,45.22,144,162.66,6,61,76,94,75.4,High
AUD_2756,1292,37,Female,Henan,High School,5,Reading,43.41,143,173.79,14,89,94,62,82.39999999999999,High
AUD_2757,1019,41,Female,Sichuan,Undergraduate,8,Reading,42.71,178,140.17,14,57,71,58,61.5,Medium
AUD_2758,1281,36,Male,Hubei,Postgraduate,11,Reading,68.62,161,151.05,7,74,83,58,71.9,Medium
AUD_2759,1796,33,Female,Beijing,Postgraduate,3,Spontaneous,61.14,83,105.0,4,56,58,70,60.8,Medium
AUD_2760,1000,24,Male,Sichuan,High School,5,Spontaneous,34.14,129,157.75,11,51,99,73,72.0,Medium
AUD_2761,1118,36,Female,Guangdong,Postgraduate,4,Spontaneous,87.87,132,111.24,6,82,85,80,82.30000000000001,High
AUD_2762,1034,29,Female,Sichuan,Undergraduate,14,Reading,49.94,78,103.12,6,82,97,78,85.30000000000001,High
AUD_2763,1197,32,Female,Beijing,High School,10,Reading,59.63,180,93.77,12,89,81,89,86.60000000000001,High
AUD_2764,1484,40,Female,Zhejiang,Undergraduate,8,Reading,69.18,60,132.5,5,98,87,59,83.0,High
AUD_2765,1756,31,Female,Henan,Undergraduate,12,Spontaneous,62.96,185,115.81,11,72,69,53,65.4,Medium
AUD_2766,1058,28,Female,Hubei,Postgraduate,13,Spontaneous,41.77,111,178.81,5,54,76,52,60.00000000000001,Medium
AUD_2767,1836,43,Female,Henan,Postgraduate,13,Reading,75.84,152,112.49,13,63,52,62,59.400000000000006,Low
AUD_2768,1160,27,Male,Guangdong,Undergraduate,10,Spontaneous,27.71,82,167.99,14,57,60,70,61.8,Medium
AUD_2769,1690,44,Male,Shanghai,Postgraduate,4,Spontaneous,59.83,185,118.48,9,69,73,57,66.6,Medium
AUD_2770,1205,28,Male,Guangdong,Undergraduate,13,Reading,39.13,137,157.42,7,67,78,58,67.6,Medium
AUD_2771,1011,23,Male,Guangdong,Undergraduate,8,Reading,63.1,66,149.39,12,72,54,95,73.5,Medium
AUD_2772,1489,19,Female,Guangdong,High School,9,Spontaneous,35.26,140,140.56,3,78,82,50,70.8,Medium
AUD_2773,1275,28,Female,Zhejiang,Undergraduate,10,Reading,74.05,92,127.51,3,56,57,63,58.4,Low
AUD_2774,1692,36,Female,Hubei,Undergraduate,11,Spontaneous,35.93,122,150.4,3,73,68,61,67.9,Medium
AUD_2775,1241,23,Male,Beijing,Postgraduate,7,Reading,82.33,54,126.66,7,95,53,85,79.4,High
AUD_2776,1215,31,Male,Hubei,High School,13,Spontaneous,80.31,105,139.33,13,74,90,71,77.9,High
AUD_2777,1250,37,Male,Shanghai,Postgraduate,5,Reading,45.37,106,143.08,2,63,84,85,75.9,High
AUD_2778,1810,23,Female,Beijing,High School,4,Reading,47.01,121,114.06,4,87,79,94,86.7,High
AUD_2779,1125,34,Male,Sichuan,Postgraduate,10,Reading,69.11,128,120.58,2,52,54,65,56.5,Low
AUD_2780,1993,27,Female,Sichuan,Undergraduate,3,Spontaneous,26.33,85,91.62,5,95,97,60,85.1,High
AUD_2781,1216,18,Male,Sichuan,High School,12,Spontaneous,25.66,183,166.69,14,63,89,52,67.5,Medium
AUD_2782,1305,20,Female,Beijing,High School,8,Reading,29.54,164,158.04,2,52,87,83,71.8,Medium
AUD_2783,1796,25,Male,Jiangsu,High School,4,Spontaneous,59.37,120,106.52,10,91,52,74,74.2,Medium
AUD_2784,1184,25,Female,Zhejiang,High School,5,Spontaneous,30.43,141,122.58,12,58,65,75,65.2,Medium
AUD_2785,1038,44,Male,Jiangsu,Postgraduate,10,Reading,39.43,184,127.9,13,56,57,52,55.1,Low
AUD_2786,1222,37,Male,Hubei,Postgraduate,3,Reading,65.28,154,120.09,12,75,94,69,78.9,High
AUD_2787,1183,39,Female,Sichuan,High School,8,Reading,21.09,114,161.84,14,56,54,80,62.6,Medium
AUD_2788,1494,32,Female,Zhejiang,High School,5,Spontaneous,32.62,73,155.29,7,56,87,98,77.9,High
AUD_2789,1426,41,Male,Beijing,High School,8,Reading,85.1,94,159.04,9,93,84,50,77.4,High
AUD_2790,1177,24,Female,Sichuan,Postgraduate,5,Spontaneous,66.45,196,171.37,3,85,57,75,73.6,Medium
AUD_2791,1918,28,Male,Beijing,High School,13,Spontaneous,41.39,166,143.56,7,62,85,74,72.5,Medium
AUD_2792,1427,24,Female,Zhejiang,High School,13,Spontaneous,23.17,79,145.31,5,52,74,60,61.0,Medium
AUD_2793,1293,21,Male,Beijing,High School,10,Reading,61.02,114,154.97,8,69,98,65,76.5,High
AUD_2794,1851,42,Female,Beijing,Postgraduate,7,Reading,35.6,197,151.31,9,58,57,69,61.0,Medium
AUD_2795,1150,29,Male,Shanghai,Undergraduate,6,Spontaneous,87.21,134,168.28,7,71,70,91,76.7,High
AUD_2796,1383,43,Male,Hubei,Undergraduate,11,Spontaneous,68.09,132,159.32,14,94,95,87,92.19999999999999,High
AUD_2797,1637,23,Male,Jiangsu,Postgraduate,7,Reading,88.19,163,100.84,14,82,58,51,65.5,Medium
AUD_2798,1812,31,Female,Henan,Undergraduate,14,Reading,79.42,145,173.55,2,72,81,78,76.5,High
AUD_2799,1307,29,Male,Jiangsu,High School,6,Reading,53.81,136,151.48,9,72,93,56,73.5,Medium
AUD_2800,1335,28,Female,Jiangsu,High School,10,Reading,66.87,116,101.44,12,87,62,98,82.80000000000001,High
AUD_2801,1945,36,Female,Guangdong,Postgraduate,10,Reading,76.85,80,159.48,2,75,72,89,78.3,High
AUD_2802,1745,38,Female,Shanghai,Postgraduate,10,Reading,60.47,115,122.26,10,81,57,94,77.7,High
AUD_2803,1891,22,Male,Henan,Undergraduate,6,Reading,24.3,103,162.54,3,77,84,74,78.2,High
AUD_2804,1374,31,Female,Sichuan,Undergraduate,3,Reading,52.93,59,175.99,12,79,77,53,70.6,Medium
AUD_2805,1007,38,Female,Sichuan,High School,4,Reading,29.14,132,112.97,11,89,64,92,82.39999999999999,High
AUD_2806,1340,41,Female,Sichuan,Postgraduate,6,Spontaneous,70.04,78,167.17,7,66,78,83,74.69999999999999,Medium
AUD_2807,1128,33,Male,Jiangsu,Undergraduate,12,Reading,67.64,81,159.62,9,67,53,74,64.9,Medium
AUD_2808,1775,42,Female,Hubei,Undergraduate,4,Reading,89.5,66,150.41,6,74,83,57,71.6,Medium
AUD_2809,1668,30,Female,Jiangsu,High School,13,Spontaneous,64.02,164,124.64,3,53,86,81,71.3,Medium
AUD_2810,1351,42,Female,Henan,High School,12,Reading,76.01,94,99.89,6,75,73,67,72.0,Medium
AUD_2811,1357,39,Female,Hubei,High School,5,Reading,38.78,98,133.55,2,80,70,89,79.7,High
AUD_2812,1516,39,Male,Shanghai,High School,11,Spontaneous,43.8,136,99.51,9,61,51,60,57.7,Low
AUD_2813,1494,42,Male,Hubei,Undergraduate,11,Reading,84.19,195,135.01,9,97,56,86,81.4,High
AUD_2814,1085,37,Female,Henan,Postgraduate,13,Spontaneous,72.86,124,163.83,3,67,60,88,71.19999999999999,Medium
AUD_2815,1174,39,Female,Beijing,Postgraduate,11,Spontaneous,65.87,172,179.79,7,59,61,85,67.4,Medium
AUD_2816,1801,21,Female,Jiangsu,High School,9,Reading,37.78,173,107.82,12,85,53,59,67.6,Medium
AUD_2817,1192,28,Female,Sichuan,High School,6,Spontaneous,68.9,101,108.71,9,51,84,55,62.1,Medium
AUD_2818,1310,34,Male,Beijing,Undergraduate,3,Spontaneous,82.07,197,162.98,11,74,89,94,84.5,High
AUD_2819,1118,24,Male,Jiangsu,High School,5,Spontaneous,36.16,190,132.22,14,96,75,65,80.4,High
AUD_2820,1217,31,Male,Zhejiang,Postgraduate,10,Spontaneous,69.43,137,172.42,9,58,67,74,65.5,Medium
AUD_2821,1426,43,Male,Guangdong,High School,6,Reading,47.56,133,159.21,13,96,86,83,89.1,High
AUD_2822,1969,28,Female,Jiangsu,Postgraduate,12,Spontaneous,28.31,155,156.28,8,81,65,80,75.9,High
AUD_2823,1413,39,Female,Zhejiang,High School,12,Spontaneous,73.44,141,99.18,4,54,61,96,68.7,Medium
AUD_2824,1113,26,Male,Henan,High School,4,Reading,31.7,148,93.23,14,52,90,57,64.89999999999999,Medium
AUD_2825,1977,40,Male,Shanghai,Postgraduate,10,Spontaneous,37.7,70,118.51,13,66,89,66,72.9,Medium
AUD_2826,1144,30,Female,Zhejiang,Undergraduate,9,Reading,74.81,55,109.56,12,62,86,63,69.5,Medium
AUD_2827,1537,40,Female,Shanghai,Undergraduate,13,Spontaneous,71.95,102,154.11,5,52,68,79,64.9,Medium
AUD_2828,1647,35,Female,Jiangsu,High School,12,Reading,37.79,136,130.57,2,77,64,67,70.1,Medium
AUD_2829,1302,28,Female,Shanghai,High School,11,Spontaneous,85.87,135,137.08,10,53,71,95,71.0,Medium
AUD_2830,1743,32,Female,Zhejiang,Postgraduate,4,Reading,35.07,186,163.24,11,67,69,85,73.0,Medium
AUD_2831,1880,42,Male,Hubei,Postgraduate,7,Spontaneous,89.55,145,133.07,11,84,92,70,82.2,High
AUD_2832,1587,43,Male,Guangdong,High School,8,Reading,71.65,162,139.04,3,63,62,80,67.8,Medium
AUD_2833,1986,42,Female,Beijing,Postgraduate,4,Reading,47.48,120,165.81,11,65,72,82,72.19999999999999,Medium
AUD_2834,1839,39,Female,Beijing,Undergraduate,4,Reading,29.12,92,128.82,8,61,80,72,70.0,Medium
AUD_2835,1344,36,Male,Guangdong,Undergraduate,12,Reading,42.44,83,97.48,9,60,75,87,72.6,Medium
AUD_2836,1813,18,Female,Sichuan,Postgraduate,6,Reading,33.56,95,136.95,5,51,94,54,64.8,Medium
AUD_2837,1963,21,Male,Beijing,Postgraduate,10,Spontaneous,63.53,81,142.14,12,82,81,64,76.30000000000001,High
AUD_2838,1800,31,Male,Henan,Postgraduate,13,Spontaneous,44.98,193,136.06,12,62,70,79,69.5,Medium
AUD_2839,1000,31,Male,Jiangsu,Undergraduate,7,Reading,40.65,50,113.22,11,79,66,65,70.9,Medium
AUD_2840,1146,20,Male,Sichuan,High School,11,Reading,73.0,69,110.13,2,75,78,89,80.1,High
AUD_2841,1286,34,Female,Jiangsu,Postgraduate,6,Spontaneous,36.14,121,123.28,6,99,78,78,86.4,High
AUD_2842,1975,20,Female,Zhejiang,Postgraduate,5,Spontaneous,61.08,60,104.96,11,67,97,77,79.0,High
AUD_2843,1653,33,Male,Henan,Postgraduate,12,Reading,33.62,156,149.94,11,62,71,55,62.6,Medium
AUD_2844,1052,31,Female,Zhejiang,High School,10,Spontaneous,70.04,92,145.32,7,53,98,54,66.8,Medium
AUD_2845,1303,37,Female,Sichuan,Postgraduate,3,Reading,63.76,59,146.92,8,82,68,87,79.3,High
AUD_2846,1068,30,Female,Sichuan,Postgraduate,11,Reading,75.87,57,110.23,2,64,63,74,66.7,Medium
AUD_2847,1360,32,Female,Henan,Undergraduate,6,Reading,24.79,68,112.19,14,66,88,77,75.89999999999999,High
AUD_2848,1601,31,Male,Henan,Postgraduate,13,Spontaneous,34.71,104,160.87,5,55,72,50,58.599999999999994,Low
AUD_2849,1957,41,Female,Sichuan,Undergraduate,11,Reading,30.81,52,152.11,13,54,90,63,67.5,Medium
AUD_2850,1219,42,Male,Sichuan,High School,10,Spontaneous,33.34,102,168.77,6,82,51,68,68.5,Medium
AUD_2851,1961,36,Male,Shanghai,Postgraduate,5,Spontaneous,27.21,93,126.32,6,65,81,80,74.3,Medium
AUD_2852,1703,23,Female,Hubei,Postgraduate,5,Spontaneous,59.35,145,139.26,8,95,87,64,83.3,High
AUD_2853,1965,27,Male,Sichuan,Undergraduate,11,Spontaneous,61.54,97,156.49,5,73,82,68,74.19999999999999,Medium
AUD_2854,1574,44,Female,Henan,High School,5,Reading,79.04,103,177.67,11,54,56,87,64.5,Medium
AUD_2855,1584,32,Female,Hubei,High School,6,Reading,49.24,193,179.07,8,52,97,81,74.2,Medium
AUD_2856,1160,38,Male,Sichuan,Undergraduate,11,Spontaneous,57.27,141,179.93,9,84,83,80,82.5,High
AUD_2857,1680,39,Female,Zhejiang,High School,14,Reading,89.39,193,170.15,3,76,53,86,72.1,Medium
AUD_2858,1088,37,Male,Jiangsu,High School,6,Spontaneous,57.23,100,147.57,2,61,72,75,68.5,Medium
AUD_2859,1687,43,Male,Hubei,High School,13,Reading,60.15,67,90.63,14,99,69,97,89.39999999999999,High
AUD_2860,1780,23,Female,Zhejiang,High School,5,Reading,89.71,175,152.96,11,90,71,90,84.3,High
AUD_2861,1584,40,Female,Beijing,High School,9,Reading,89.59,55,111.47,11,74,95,74,80.3,High
AUD_2862,1756,42,Female,Henan,High School,8,Reading,49.68,183,95.15,2,66,78,96,78.6,High
AUD_2863,1588,27,Male,Shanghai,High School,3,Reading,64.45,127,152.75,14,98,92,89,93.5,High
AUD_2864,1158,24,Female,Shanghai,High School,12,Reading,53.66,131,158.04,2,69,90,57,71.7,Medium
AUD_2865,1488,39,Male,Jiangsu,Postgraduate,10,Spontaneous,70.45,129,149.35,10,77,86,53,72.5,Medium
AUD_2866,1970,34,Male,Sichuan,Undergraduate,3,Reading,85.69,137,122.87,5,99,52,80,79.2,High
AUD_2867,1323,35,Female,Zhejiang,High School,6,Reading,41.68,62,135.99,10,84,71,81,79.2,High
AUD_2868,1609,34,Female,Beijing,Undergraduate,8,Reading,77.32,114,174.15,8,99,69,83,85.19999999999999,High
AUD_2869,1380,26,Female,Zhejiang,High School,8,Spontaneous,65.84,113,155.66,8,64,74,97,76.89999999999999,High
AUD_2870,1101,27,Male,Henan,High School,9,Reading,39.61,63,135.42,14,82,83,52,73.3,Medium
